9.5	0.08	0.08	(-0.48167518311394175-0.5000599394214178j)	-1.1226723949289505e-12j	11.904171610526136	4.29268656328129	16.196858173807428
9.5	0.08	0.09	(-0.48052613584472453-0.5614183845798777j)	(1.491049274515011e-13-1.2630064442950693e-12j)	12.181309837984216	4.103751066722299	16.285060904706516
9.5	0.08	0.1	(-0.47937708857550726-0.6227768297383377j)	(3.1575161107376727e-13-1.4033404936611882e-12j)	12.498457566347883	3.9139767548491915	16.412434321197075
9.5	0.08	0.11	(-0.47822804130629004-0.6841352748967977j)	(4.999400508667983e-13-1.543674543027307e-12j)	12.858777415798047	3.72356050443667	16.582337920234718
9.5	0.08	0.12	(-0.4770789940370727-0.7454937200552576j)	(7.016702468305939e-13-1.6840085923934258e-12j)	13.265727420656354	3.532733983943207	16.79846140459956
9.5	0.08	0.13	(-0.4759299467678555-0.8068521652137176j)	(9.209421989651546e-13-1.8243426417595445e-12j)	13.723060733756126	3.3417636417809327	17.064824375537057
9.5	0.08	0.14	(-0.4747808994986383-0.8682106103721777j)	(1.15775590727048e-12-1.9646766911256637e-12j)	14.23482543573244	3.150950724373163	17.385776160105603
9.5	0.08	0.15	(-0.47363185222942106-0.9295690555306375j)	(1.4121113717465703e-12-2.1050107404917824e-12j)	14.80536446327583	2.960631324770274	17.765995788046105
9.5	0.08	0.16	(-0.4724828049602038-0.9909275006890975j)	(1.684008592393426e-12-2.245344789857901e-12j)	15.439315666169165	2.7711764628151894	18.210492128984356
9.5	0.08	0.17	(-0.4713337576909865-1.0522859458475575j)	(1.973447569211046e-12-2.38567883922402e-12j)	16.141611998538366	2.582992198084412	18.724604196622778
9.5	0.08	0.18	(-0.4701847104217693-1.1136443910060174j)	(2.2804283021994305e-12-2.5260128885901385e-12j)	16.91748184539698	2.396519777081877	19.31400162247886
9.5	0.09	0.08	(-0.5430336282724016-0.5012089866906351j)	(-1.491049274515011e-13-1.2630064442950693e-12j)	10.677410260227113	4.194427459622757	14.87183771984987
9.5	0.09	0.09	(-0.5418845810031845-0.562567431849095j)	-1.4208822498319529e-12j	10.902157997533521	3.991956144599722	14.894114142133244
9.5	0.09	0.1	(-0.5407355337339672-0.623925877007555j)	(1.6664668362226615e-13-1.5787580553688365e-12j)	11.161498795769106	3.789609976602953	14.95110877237206
9.5	0.09	0.11	(-0.5395864864647499-0.6852843221660149j)	(3.5083512341529725e-13-1.7366338609057205e-12j)	11.461157016087743	3.5875886359897553	15.048745652077498
9.5	0.09	0.12	(-0.5384374391955327-0.7466427673244749j)	(5.525653193790928e-13-1.8945096664426037e-12j)	11.799508773915779	3.386128661599722	15.1856374355155
9.5	0.09	0.13	(-0.5372883919263155-0.8080012124829348j)	(7.718372715136535e-13-2.0523854719794875e-12j)	12.18283928204404	3.1855034872071455	15.368342769251186
9.5	0.09	0.14	(-0.5361393446570982-0.8693596576413948j)	(1.008650979818979e-12-2.2102612775163713e-12j)	12.6151984395375	2.9860235168273546	15.601221956364853
9.5	0.09	0.15	(-0.534990297387881-0.9307181027998547j)	(1.263006444295069e-12-2.3681370830532547e-12j)	13.10093004821119	2.7880362401129393	15.888966288324129
9.5	0.09	0.16	(-0.5338412501186638-0.9920765479583147j)	(1.5349036649419246e-12-2.5260128885901385e-12j)	13.644671771951504	2.5919263893661464	16.23659816131765
